data_link, data_name, data_house_type, data_score, data_district, data_street, data_addr_detail, data_rent_num, data_sold_num, data_build_year, data_house_price, data_house_ratio 
https://sainashiguangzh.fang.com/,中海塞纳时光,住宅,3.5,龙岗,龙岗中心城,龙岗中心城清辉路,4,47,2011,38277,-0.29%,
https://caiyunju.fang.com/,彩云居,住宅,5.0,福田,华强,福田路38号,0,46,2001,57983,-0.1%,
https://cuihaihuayuan.fang.com/,翠海花园,住宅,5.0,福田,农科中心,福田区侨香路与农园路交汇处,8,46,2000,121640,+0.43%,
https://dexingcheng.fang.com/,德兴城,住宅,3.0,龙岗,布吉,吉华路222号,20,46,1999,27914,-2.55%,
https://huangpuyayuan.fang.com/3/,黄埔雅苑三期,住宅,3.5,福田,福田中心区,深圳市福田区福中路315号,14,46,2002,83267,-0.77%,
https://shangfenghly.fang.com/,鸿荣源尚峰,住宅,4.0,龙岗,布吉,石芽岭体育公园东北侧(近3号线大芬站),7,46,2015,52270,+0.62%,
https://shuangxihssj.fang.com/,海上世界双玺花园三期,住宅,5.0,南山,蛇口,蛇口望海路,18,46,2018,112293,-19.95%,
https://xihuicheng2.fang.com/,西荟城,住宅,4.0,宝安,沙井,宝安区沙井街道办��岗村新沙路与永通路交..,12,46,2011,43246,+1.09%,
https://xiangmishanjd.fang.com/,金地香蜜山,住宅,5.0,福田,香蜜湖,香蜜路与侨香路交汇处,25,46,2004,81914,-3.05%,
https://xiandaichenghuating.fang.com/,现代城华庭,住宅,5.0,南山,南山中心区,创业路与南光路交汇处,21,46,2004,42703,+0.00%,
https://huatianyuanxf.fang.com/,旭飞华天苑,住宅,3.0,罗湖,泥岗,宝安北路与红岗路交汇处,15,46,1998,34092,-1.13%,
https://huayuanxah.fang.com/,新安湖花园,住宅,5.0,宝安,新安,前进一路与兴华二路交汇处,6,46,1993,46983,+0.37%,
https://xiangnanruifeng.fang.com/,向南瑞峰花园,住宅,3.0,南山,南山中心区,桂庙路北、南光路西,22,46,2010,75774,-0.5%,
https://yutianxiaoqu.fang.com/,愉天小区,住宅,5.0,罗湖,翠竹,罗湖区翠竹田贝四路,4,46,1992,77755,-1.17%,
https://feicuidongwanay.fang.com/esf/,奥园翡翠东湾,住宅,3.5,坪山区,坪山,坪山街道创景路与金牛东路交汇处,0,45,2017,28825,-0.45%,
https://zhongyangshanfy.fang.com/,福盈中央山,住宅,2.5,光明区,公明,公明街道振明路(红花山对面),4,45,2015,35957,+0.02%,
https://hanshidaqu.fang.com/villa/,观澜湖高尔夫大宅汉士达区,别墅,3.0,龙华区,观澜,观澜观光路与高尔夫大道之间,1,45,2005,105755,+2.04%,
https://ronghuzhongxincheng.fang.com/esf/,融湖中心城,住宅,4.0,龙岗,平湖,区平湖镇平龙路与平新路交汇处西南角,37,45,2014,39308,+0.19%,
https://qinglinjingwk0755.fang.com/3/,万科清林径三期,住宅,3.5,龙岗,龙岗中心城,龙岗龙城街道五联村连心路与朱古石路交汇..,2,45,2012,34769,+2.30%,
https://yifenghuayuan.fang.com/,艺丰花园,住宅,3.0,福田,梅林,福田区梅东一路3号,16,45,1998,45915,+1.32%,
https://zhaoshangzhonghuan.fang.com/esf/,招商中环,住宅,4.0,罗湖,笋岗,笋岗街道红岭北路与梅园路交汇处(7/9号线..,0,45,1900,63728,-1.95%,
https://chengshishanlinhl.fang.com/,城市山林,住宅,5.0,南山,蛇口,东滨路与南山大道交界处,16,44,2006,86888,+0.00%,
https://renshanzhishuihuayuancj.fang.com/esf/,城建仁山智水花园,住宅,3.5,龙华区,观澜,龙华新区观澜街道环观南路以北(梅观高速..,7,44,2015,56525,+3.63%,
https://guanhaitai.fang.com/,观海台,住宅,3.5,南山,后海,后海路与创业路交汇处,15,44,2002,118463,-0.97%,
https://hongxianghuayuan0755.fang.com/,鸿翔花园,住宅,5.0,罗湖,宝安南,罗湖区松园路68号,15,44,2005,72679,+1.07%,
https://honglicun.fang.com/,红荔村,住宅,3.5,福田,华强,福田区红荔路与华发北路交汇处,17,44,1989,92750,+0.12%,
https://sanxianghaishang.fang.com/,三湘海尚,住宅,5.0,南山,蛇口,南山工业八路与后海滨路交汇处,43,44,2010,134980,+0.54%,
https://shidijianlanjun.fang.com/esf/,实地剑兰郡,住宅,4.0,罗湖,蔡屋围,红桂路红桂横街27号,0,44,2020,70316,+0.01%,
https://ziweihuayuan0755.fang.com/,紫薇花园,住宅,4.0,龙岗,龙岗中心城,龙岗吉祥中路和清林东路的交汇处,4,44,1999,32565,-0.7%,
https://dingshengshidai.fang.com/,鼎盛时代,住宅,4.0,福田,华强,福田区福虹路16号附近,7,43,2001,58615,+0.15%,
https://dongyuemingxuan.fang.com/,东悦名轩,住宅,3.5,罗湖,东门,东门中路与童乐路交汇点,3,43,2002,56585,-0.98%,
https://feicuihaian.fang.com/,翡翠海岸,住宅,5.0,南山,后海,中心路与科苑南路交汇处,20,43,2014,155757,+1.03%,
https://huayuancheng0755.fang.com/,花园城一期,住宅,5.0,南山,蛇口,南山区南海大道与东滨路交汇处,17,43,2000,75253,-2.11%,
https://huaqianghuayuan.fang.com/,华强花园,住宅,4.0,福田,华强,深圳福田区福虹路16号,14,43,1998,59683,-0.94%,
https://qianhaiguangchangjzy.fang.com/,佳兆业前海广场,住宅,5.0,南山,前海,前海路与棉山路交汇处东南角,16,43,1900,75188,+0.29%,
https://jinxifujt.fang.com/,金汐府,住宅,3.0,龙岗,龙岗中心城,龙新社区鸿基路23号(同富路和鸿基路交汇..,0,43,2015,29762,-1%,
https:/house-xm2810135374/,君临海域公寓,住宅,3.0,盐田,沙头角,盐田海景二路与海山东二街交汇处,10,43,2013,44092,-3.36%,
https://lvjinggongguan1866.fang.com/,绿景公馆1866,住宅,4.0,龙华区,龙华,龙华拓展区梅龙路与民兴路交汇处西南,19,43,2013,70075,+1.31%,
https://leizhendasha.fang.com/,雷圳大厦,住宅,4.0,福田,华强,福明路40号,3,43,2001,40775,-0.05%,
https://lvjingxiangsong.fang.com/,绿景香颂,住宅,3.5,龙华区,龙华,龙华镇布龙公路与明治大道交汇处,11,43,2012,56044,+2.17%,
https://tianluanhu.fang.com/esf/,天峦湖,住宅,2.5,坪山区,坪山,坪山比亚迪路转坪马线公路大山陂水库东侧,1,43,2016,35840,-2.01%,
https://donghaianwk0755.fang.com/,万科东海岸,住宅,4.0,盐田,梅沙,盐坝高速公路的西北侧(万科公交站附近),7,43,2003,43280,+1.28%,
https://yiyunbanshan.fang.com/,依云伴山,住宅,3.0,南山,前海,前海路和港城路交汇处,16,43,2010,76545,-1.18%,
https://taiguchengbn.fang.com/,宝能太古城南区,住宅,5.0,南山,后海,南山后海滨路以东、与工业八路南北交汇处,44,42,2011,110898,-0.99%,
https://taoyuanhuayuanch.fang.com/,承翰陶源花园,住宅,2.5,龙岗,龙岗中心城,五联片区友谊北路万科清林径东面,2,42,2014,32612,+0.68%,
https://hongruihuayuan.fang.com/,鸿瑞花园,住宅,4.0,南山,南山中心区,南山中心区南光路和海德二道交汇处,6,42,1999,70920,+0.90%,
https://meilongzhenjd.fang.com/,金地梅陇镇,住宅,5.0,龙华区,龙华,龙华镇梅龙大道与布龙公路交汇处,19,42,2007,50115,-0.55%,
https://longyu.fang.com/,珑瑜,住宅,3.0,龙岗,龙岗中心城,龙翔大道与晨光路交汇处南侧,11,42,2012,25239,+0.23%,
https://qianhaixinjiyuangongyu.fang.com/,前海新纪元公寓,住宅,3.5,宝安,新安,宝民一路与上川路交汇处(107国道出南头关..,0,42,2017,57455,-2.66%,
https://xinanxiansy.fang.com/,深业新岸线,住宅,5.0,宝安,宝安中心区,创业一路与罗田路交汇处,19,42,2005,70731,+0.16%,
https://shenfangshanglin.fang.com/,深房传麒尚林,住宅,2.5,龙岗,龙岗中心城,中心区新生村新城大道与龙凤路交汇处(世..,0,42,2014,34399,-0.46%,
https://hepinglitf.fang.com/,特发和平里,住宅,3.0,龙华区,民治,和平路与布龙路交汇处西角-地铁4号线龙胜..,39,42,2014,53391,-0.34%,
https://taoyuanjushoufu.fang.com/,桃源居首府,住宅,3.5,宝安,西乡,桃源居五路与汇江一路交汇处(西乡街道桃..,4,42,2011,59882,+11.85%,
https://jinsejiayuanwk.fang.com/,万科金色家园,住宅,5.0,福田,景田,莲花路与景田路交汇处,19,42,2001,80505,+0.71%,
https://xihaimingzhu.fang.com/,西海明珠,住宅,3.5,南山,南头,桃园路与南油大道交界处,5,42,2003,75407,-0.34%,
https://yuhedi.fang.com/,御河堤,住宅,3.0,福田,上步,红岭南路与东园路交汇处岁宝百货旁,38,42,2010,65316,-0.15%,
https://baihexingcheng.fang.com/,百合星城,住宅,5.0,龙岗,布吉,百鸽路与深惠公路交汇,26,41,2003,36666,+0.27%,
https://dadongcheng.fang.com/2/,大东城二期,住宅,2.5,坪山区,坪山,坪山街道行政一路和行政九路交汇处西北角,2,41,2014,39677,-3.73%,
https://guangmingfenghui.fang.com/,光明峰荟,住宅,3.0,光明区,公明,南环大道与振兴路交汇处(公明人民医院西..,12,41,2015,38326,+3.99%,
https://houdepinyuan.fang.com/,厚德品园,住宅,3.0,南山,南山中心区,学府路6号,2,41,2006,92880,+1.14%,
https://julongdasha.fang.com/,聚龙大厦,住宅,3.0,罗湖,东门,东门中路与文锦中路交汇处,8,41,2002,50457,-0.92%,
https://jixinmingcheng0755.fang.com/,集信名城,住宅,2.5,宝安,松岗,松岗街道沙江路,5,41,2008,33946,-1.69%,
https://shanhaiyun.fang.com/,山海韵,住宅,5.0,南山,蛇口,蛇口片区松湖支路,3,41,2016,68158,+0.62%,
https://taianxuan.fang.com/,泰安轩,住宅,3.0,福田,车公庙,泰然四路118号,37,41,1999,78257,-1.85%,
https://weipenghuayuan.fang.com/,玮鹏花园,住宅,4.0,福田,华强,上步中路与深南中路交汇处,25,41,2001,78126,-1.42%,
https://xinyinzuo.fang.com/,新银座华庭,住宅,3.5,罗湖,人民南,春风路3045号,15,41,2004,48408,-3.15%,
https://yishanhuayuan.fang.com/3/,新世界倚山花园溱澜,住宅,3.5,盐田,沙头角,梧桐路1968号(盐田区政府东侧),7,41,2015,47900,+1.53%,
https://yashiju0755.fang.com/,雅仕居,住宅,4.0,罗湖,泥岗,罗湖坭岗东路1108号,12,41,2000,41575,-1.65%,
https://yikangjiayuan1.fang.com/,怡康家园,住宅,3.0,龙岗,布吉,大芬村深惠公路西侧沃尔玛斜对面,9,41,2005,40656,-0.9%,
https://chuangshijibinhaihuayuan.fang.com/,创世纪滨海花园,住宅,3.0,南山,南山中心区,滨海大道与南油大道交界处,5,40,2001,66965,+5.75%,
https://haijinghuayuandp.fang.com/4/,东埔海景花园四期,住宅,3.5,盐田,沙头角,海景二路与东和路交汇处、明思克广场西侧,5,40,2007,70478,+3.53%,
https://wanghaigongguanfy.fang.com/esf/,枫叶望海公馆,住宅,4.0,南山,蛇口,东角头金世纪路与望海路交汇处东北方向,0,40,2018,no data,no data,
https://hongfajiayu.fang.com/,宏发嘉域,住宅,2.5,光明区,公明,公明中心区松白路与马田路交汇处,6,40,2015,34683,-1.71%,
https://yunshanxijz.fang.com/,金众云山栖,住宅,2.5,大鹏新区,葵涌,葵涌街道丰树山路与石葵路交汇处,1,40,2016,34044,-2.19%,
https://lianchengmeiyuan.fang.com/,联城美园,住宅,5.0,罗湖,东门,深南东路与南极路交汇处,10,40,2006,52750,-2.15%,
https://shuixiechuntianlm.fang.com/,莱蒙水榭春天,住宅,5.0,龙华区,龙华,宝安龙华二线拓展区人民路和富国路交汇处..,43,40,2013,68215,+4.13%,
https://hongrongyuanshangdu.fang.com/,尚都,住宅,5.0,宝安,宝安中心区,新湖路与裕安一路交汇处,31,40,2006,76076,-2.25%,
https://sangdayayuan.fang.com/,桑达雅苑,住宅,4.0,福田,华强,华强北华发北路,9,40,2004,71322,-0.48%,
https://songheruiyuan.fang.com/esf/,松河瑞园,住宅,2.5,宝安,松岗,宝安大道与河滨北路交汇处(松岗地铁站D出..,11,40,2017,38380,+2.04%,
https://shunzeyangguanggongguan.fang.com/esf/,顺泽阳光公馆,住宅,2.5,龙岗,龙岗中心城,宝荷路南约片区高科西路,0,40,2019,no data,no data,
https://taojinshan.fang.com/,淘金山湖景花园,住宅,4.0,罗湖,水库,罗湖区布心翠荫路188号,15,40,2011,73485,+1.81%,
https://tianyuanxiaoqu0755.fang.com/,田苑小区,住宅,4.0,罗湖,翠竹,田贝三路88号,5,40,1987,58263,-0.99%,
https://wanketianyu.fang.com/,万科天誉,住宅,4.0,龙岗,龙岗中心城,龙岗龙翔大道吉祥路交汇处东侧,30,40,2011,43022,-2.31%,
https://xintiandimingju.fang.com/,新天地名居,住宅,5.0,罗湖,黄贝岭,深南东路与北斗路交汇处,9,40,2005,62670,+3.42%,
https://xiangshanmeishuyuan.fang.com/,香山美树苑,住宅,5.0,福田,竹子林,农林路以西、红荔路以北,7,40,2005,103661,+0.46%,
https://jinxiuhuayuanxy.fang.com/,信义锦绣花园,住宅,3.0,龙岗,横岗,龙岗横岗康乐路和红棉一路交汇处,10,40,2007,36527,-2.73%,
https://duhuizhongyangya.fang.com/,颐安都会中央,住宅,3.0,龙岗,龙岗中心城,地铁3号线大运站C出口,8,40,2015,48701,-0.85%,
https://zhidiyixuan.fang.com/,置地逸轩,住宅,5.0,罗湖,人民南,春风路与南湖路交汇处,18,40,2005,56507,-2.22%,
https://zhongliangjinyun.fang.com/,中粮锦云,住宅,4.0,宝安,西乡,宝安区前进路与流塘路交汇处,3,40,2013,60640,-0.4%,
https://aihuadayuan.fang.com/,爱华大院,住宅,2.0,福田,华强,福田区华发南路68号,3,39,1980,50047,+0.69%,
https://bolinhuayuan.fang.com/,泊林花园,住宅,5.0,罗湖,翠竹,罗湖区水贝二路38号,5,39,2005,60770,-3.89%,
https://guanlanhuihz.fang.com/esf/,合正观澜汇,住宅,2.5,龙华区,观澜,观澜大道和人民路交汇处,20,39,1900,45782,-0.72%,
https://jinmaolidu.fang.com/,金茂礼都,住宅,5.0,福田,华强,振兴路与兰光路交汇处,5,39,2004,124423,+0.07%,
https://jingshanjinhai2.fang.com/,鲸山觐海,住宅,5.0,南山,蛇口,蛇口鲸山别墅区,22,39,2013,103506,-1.2%,
https://weilanhaian.fang.com/,蔚蓝海岸,住宅,5.0,南山,后海,深圳市南山区登良路8-4,9,39,2001,94952,+4.38%,
https://xiwantianfu.fang.com/esf/,曦湾天馥,住宅,4.0,南山,后海,深圳湾后海滨路与工业八路交汇处东南角(..,10,39,2015,133760,-2.13%,
https://yuanxingju.fang.com/,源兴居,住宅,4.0,罗湖,洪湖,文锦北路59号(田贝新村南侧),5,39,2001,46655,+2.22%,
https://chengshihuayuan0755.fang.com/,城市花园,住宅,3.0,龙岗,龙岗中心城,龙平西路与吉祥中路交汇处,1,38,1998,30575,-1.84%,
https://chengshijiezuo0755.fang.com/,城市杰座,住宅,5.0,福田,华强,福华路和福田南路交界路口东北角,7,38,2004,63598,-1.14%,
https://cuihuahuayuan.fang.com/,翠华花园,住宅,4.0,罗湖,翠竹,罗湖区华丽路2046号,4,38,1985,65542,-0.41%,
https://shenzhenwanyuefuhr.fang.com/,华润深圳湾・悦府,住宅,5.0,南山,后海,滨海大道和科苑路交界处,26,38,2017,121203,+1.00%,
https://jinbaochengdasha.fang.com/,金宝城大厦,住宅,3.0,福田,华强,广东省深圳市福田区华发南路8号,8,38,1997,41543,-0.12%,
https://jingxuanhaoyuan.fang.com/,靖轩豪苑,住宅,3.5,罗湖,黄贝岭,黄贝岭地铁站A出口/深南东路与沿河北路交..,9,38,2017,58875,-0.51%,
https://saiweina.fang.com/,赛维纳,住宅,3.0,龙华区,观澜,观澜镇高尔夫大道与观光路交汇处,9,38,2002,36233,-0.17%,
https://qianhaigangwanhuayuanswy.fang.com/esf/,深物业前海港湾花园,住宅,3.5,南山,前海,月亮湾大道与兴海大道交汇处东南(月亮湾..,10,38,2017,68978,-1.51%,
https://xujingjiayuan.fang.com/,旭景佳园,住宅,3.5,龙岗,坂田,布龙公路与坂雪岗大道交汇处南侧,10,38,2007,43228,-1.64%,
https://xingfuhaian07552.fang.com/,幸福海岸二期,住宅,3.5,宝安,宝安中心区,宝安中心区罗田路20号南门,11,38,2013,74710,-0.49%,
https://beiyuandashazh.fang.com/,中航北苑大厦,住宅,5.0,福田,华强,中航路42号,6,38,2011,70378,+1.14%,
https://longshengguangchangzx.fang.com/,中信龙盛广场,住宅,3.5,龙岗,龙岗中心城,深汕路与南通道交汇处,2,38,2013,29196,-0.62%,
https://botuofeinuochunshuian1qi0755.fang.com/villa/,波托菲诺纯水岸别墅,别墅,5.0,南山,华侨城,南山区华侨城香山街,10,37,2001,167128,+2.88%,
https://jixianglonghs.fang.com/,汉森・吉祥龙,住宅,4.0,南山,后海,后海滨路与工业七路交叉口,11,37,2015,148690,-1.18%,
https://jinshanghua.fang.com/,锦上花家园,住宅,5.0,罗湖,黄贝岭,罗湖区锦联路43号,0,37,2003,49456,-0.63%,
https://lishangongguanxy.fang.com/,荔山公馆,住宅,4.0,龙岗,布吉,龙岗区布吉荣华路与白鸽路交汇处,7,37,2011,51904,+0.29%,
https://longhuahuabanli.fang.com/,龙华花半里,住宅,4.0,龙华区,龙华,龙华新城大和路和华清大道的交汇处(清湖..,8,37,2012,46642,-1.12%,
https://mingjunhaoting.fang.com/,名骏豪庭,住宅,4.0,罗湖,莲塘,莲塘罗沙路与聚宝路交汇处东南面,15,37,2003,49320,+0.78%,
https://saigeyuan.fang.com/,赛格苑,住宅,3.5,福田,华强,福田区华强南路3034,3,37,1987,42680,-0.97%,
https://songtaohuayuan.fang.com/,松涛花园,住宅,2.0,宝安,松岗,宝安区松岗佳华商场旁,2,37,1996,13250,-1.71%,
https://shuixieshan.fang.com/,水榭山,别墅,4.0,龙华区,龙华,龙华街道办民乐路以北、外环南路以西,2,37,2008,129432,+0.06%,
https://guanlanmeiguiyuan.fang.com/esf/,深业泰然观澜玫瑰轩,住宅,3.0,龙华区,观澜,观澜大道锦山公园北侧,14,37,2016,42000,-0.12%,
https://gongyuanliwk.fang.com/,万科公园里,住宅,5.0,龙岗,布吉,樟富北路与布沙路交汇处,16,37,1900,43324,+0.51%,
https://xufeihuayuan.fang.com/,旭飞花园,住宅,4.0,福田,八卦岭,八卦二路与红岭北路交汇处,4,37,1999,47394,-0.12%,
https://xiangmisancun.fang.com/,香蜜三村,住宅,4.0,福田,景田,红荔路与新洲路交汇处,3,37,1998,56353,+1.71%,
https://xiangzhuhuayuan.fang.com/,香珠花园,住宅,3.0,福田,香蜜湖,深南大道中段香蜜湖畔,13,37,1998,95663,-0.56%,
https://xiangmihuyihao.fang.com/,香蜜湖一号,住宅,5.0,福田,香蜜湖,福田香梅路1089号,22,37,2006,156296,-0.65%,
https://xinghaimingcheng0755.fang.com/6/,星海名城六期,住宅,5.0,南山,前海,前海路西侧南头中学对面,16,37,2008,64587,-1.55%,
https://xinghaimingcheng0755.fang.com/,星海名城一期,住宅,5.0,南山,前海,前海路西侧-南头中学对面,13,37,2003,61202,-1.24%,
https://xinhaicheng0755.fang.com/esf/,心海城,住宅,2.0,坪山区,坪山,坪环路与比亚迪路交汇处,3,37,2017,29815,+1.25%,
https://yangguangzonglvyuan.fang.com/,阳光棕榈园三期,住宅,3.5,南山,前海,前海路与学府路交汇处南侧,5,37,2003,64451,+0.09%,
https://yijinghuayuan0755.fang.com/,怡景花园,住宅,5.0,罗湖,黄贝岭,罗湖黄贝岭怡景路,0,37,1986,53376,+5.21%,
https://hongshuwanzx.fang.com/,中信红树湾,住宅,4.0,南山,华侨城,沙河东路与白石路交汇东南面,48,37,2005,128699,+2.72%,
https://bailihuayuan0755.fang.com/,柏丽花园,住宅,5.0,罗湖,翠竹,罗湖区贝丽南路29号,6,36,2001,57610,+0.65%,
https://huangtingshiji.fang.com/,皇庭世纪,住宅,3.5,福田,皇岗,滨河大道与益田路交汇处,37,36,2004,71624,-0.76%,
https://lilinchunxiao.fang.com/,荔林春晓,住宅,5.0,南山,南头,南山区南山大道2118号,5,36,2003,85230,-0.15%,
https://zhongxinguangchanglh.fang.com/,麟恒中心广场,住宅,2.5,龙岗,横岗,横岗埔厦路8号(龙岗大道与埔厦路交汇处),8,36,2014,41297,-1.09%,
https://shijichuncheng.fang.com/4/,世纪春城四期,住宅,3.5,龙华区,龙华,龙华街道民福路西侧民新路口,7,36,2009,50915,+3.29%,
https://zhongxingongguansct.fang.com/esf/,深城投・中心公馆,住宅,2.5,坪山区,坪山,中心区行政二路(坪山实验学校对面),0,36,1900,36221,-1.22%,
https://jinyutixiangwk.fang.com/2/,万科金域缇香二期,住宅,3.5,坪山区,坪山,坪山新区CBD坪山实验学校旁,2,36,2013,39723,+2.46%,
