content,productColor,productSize,referenceName
质量做工都非常好的，同样的质量比起实体店要卖的便宜，以后就在这家买了，满意。,YHCY肤色,85B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
号码标准做工不错发货快。,银灰色,90C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
质量挺好的，也很薄，适合夏季穿，没有钢圈，穿上舒服。,银灰色,80B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
包装很好，店家盒子包裹着，用的是高大上黑色盒子，内里文胸是单独的包装。盒子包裹很安全。不用担心被压坏，面料和海绵都柔软舒适，很透气，质量不错，没气味，选的尺码很聚拢，感谢客服妹子很贴心地推荐尺码。穿着特别性感，效果真的好惊艳。穿着有型，穿什么衣服都好看，我个人还是很喜欢的，打算内衣以后就买你家，运气好买一送一，点赞,银灰色套装,85B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
比较适合夏天穿，薄杯没那么热，穿过才知舒不舒服,肤色,85B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
手感还行，样子挺好看。选的号码还好。,银灰色,90C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
手感还行，样子挺好看。选的号码还好。,黑色,90C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
挺好的，值得拥有哦?,银灰色,80D,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
东东很好，物流也还不错，本来是一人一件的，都到家门口了，还耽误2天 快递小哥太粗心，居然投错地方了，这么一折腾，送礼也搞迟啦。还在礼物，朋友很喜欢。,银灰色,85B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
内衣质量很一般。做工粗糙，好多线头。都不像是正品。感觉也就是跟外面几十块钱的差不多做工质量。哎，这一次购物很失望。,银灰色,80C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
1号拍的东西昨天才收到，这物流也是醉哒！面料不错，杯型好差,银灰色,80D,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
比较适合夏天穿，薄杯没那么热，穿过才知舒不舒服,ZHXS灰色,85B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
给妈妈买的，大小正合适，颜色也不错,QQZJ粉紫色,85D,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
这种内衣穿起来比较舒适透气，穿着很舒服不紧绷跟没穿一样。以前也有买过和这款差不多的，但是质量与之相比起来相差比较多，这款不易走位和变形，穿上身很贴身舒适也不嘞 超级舒服 料也是很舒服的，塑形效果不错，摸上去非常舒适，穿身上非常贴身很舒服也不嘞， 内衣穿上好舒服就和没穿一样舒服真的超级好看， 相当满意，一点看不出空的感觉，哈哈！但就喜欢这种厚度很舒服的，也没有什么异味，可以说是非常满意的一次购物，已经收藏这家店铺啦，需要还会光顾的,银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
虽然收到时盒子压坏了，但里面的东西很好,黑色,75C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
买一赠一价格实惠。隆胸效果好，很舒服。薄款适合夏季,肤色,85C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
内衣收到了，很不错，颜色很漂亮，很满意，穿着也挺合适的，买一送一特别划算，很满意，超薄的夏天穿很合适，无钢圈穿着不累很舒服，可以下手哦！,银灰色,80B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
宝贝收到了。质量真的很不错。卖家服务很好。五分好评。还会再来的。哦,银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
肤色的和灰色的的，挺实惠，秒杀且买一送一，店主送了加长带，虽然用不上，但感觉挺贴心，以后还会回购。,肤色,85D,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
透气性好，适合夏天穿，没海绵，不显胸大,银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
是我想要的薄款，比以前买的薄款内衣聚拢效果要好很多,肤色,80C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
"2017-12-07 13:12:43

&nbsp;&nbsp;&nbsp;&nbsp;

买回已经穿了好几次了，内衣穿上很贴身，而且修饰的胸型特别好，比较适合我的胸型，我第一次买这一种内衣穿就是在梦芭蒂，以前都是买有钢圈的，原来无钢圈的内衣是这么舒服，最关键是薄款穿在身上乳沟也出来了哦，而且就算穿一天肩带都不会往下掉，，衣服挺好的，质量也超好。对得起物美价廉这几个字，还在犹豫的可以下手！",银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
婆婆让给她买两件内衣，想要薄点儿的，说她现在穿的太厚了，很热。我觉得梦芭蒂薄款的都挺漂亮的。正好有活动就也给自己买了一件，收到货的确很漂亮，就是有点儿味道！通个风洗下就好了！她说穿着很舒服！我试了下我这件，上身效果很好，虽然没有钢圈，但依旧有聚拢效果。,银灰色,80B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
还可以，不过罩杯买小了一码，将就着穿了,银灰色,80C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
还可以吧，罩杯买小了一码，将就着穿了,肤色,80C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
这是第一次在京东购物后需要调换产品，一开始买了两件，其中有一件还算满意，但是这件由于尺码问题需要调换，联系客户后，在后台进行了申请，本来这个过程就结束了，而由于我的收货地址发生变更，虽然后台里有写清楚，但当时没有跟客服强调，结果卖家把调换后的产品寄到初次收货的地址了，本来以为就这样了，后来跟客服提了一下，客服说虽然产品已经到派件营业点，但只要我没收货，仍然可以修改收件地址，最后在客户的协调下，已经收货，真心赞一个，唯一不够完美的是，可能赶上双十一了，这个过程时间有点小长，但还是谢谢卖家。,肤色,90C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
这个牌子的不错。纯棉透气性好。没钢圈,银灰色,90C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
很好的一款内衣，之前买了个黑色的，这次再买一个,肤色,85B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
包装很好，店家盒子包裹着，之前拍别家都是袋子打包的，这家用的是高大上黑色盒子，内里文胸是单独的包装。盒子包裹很安全。不用担心被压坏，我很放心终于买对尺码了，面料和海绵都柔软舒适，很透气，质量不错，没气味，选的尺码很聚拢，感谢客服妹子很贴心地推荐尺码。穿着特别性感，对于小胸美女特别好，效果真的好惊艳。小丰满的感觉，也收副乳不会露出多余的赘肉，穿着有型，穿什么衣服都好看，我个人还是很喜欢的，打算内衣以后就买你家，希望卖家下次还可以再优惠一些,银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
搞活动买了一大堆，就不一一拍照了，挺好用,肤色,80B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
衣服收到几天了，也穿了几天了，质量不错，面料柔软舒适，大小合适，价格也实惠，整体都不错，有喜欢的朋友可以入手了，因为喜欢所以我一次买了8??件内衣,QQZJ黑色,85C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
手感还行，样子挺好看。选的号码还好。,肤色,90C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
第二次来买啦，前几天买了送妹妹，这次又托我买了两件。,银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
搞活动买的超值，有好穿，夏季穿刚刚好，好好好！,肤色,80C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
价格还可以，质量挺不错。,银灰色,80B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
夏季薄款，给老婆换的夏季透气好,银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
不错的选择，碗要是在大点就好了，我的75e相当于其他碗小。总体还是比较不错的，值得拥有。,肤色,75E,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
不错的选择，碗要是在大点就好了，我的75e相当于其他碗小。总体还是比较不错的，值得拥有。,银灰色,75E,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
很薄，适合夏天穿，颜色也是很正的，与图片色一致，舒适度等穿了在来评价,银灰色套装,85C,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
物流速度也是杠杠的，材质很柔软，舒适度也可以。总体来说，挺不错的，选择了销量不错的，款式很好看，尺寸也合适，客服态度特别好，不厌其烦的回答我的问题，面料很柔软，很开心的一次购物，质感亲肤，清洗不掉色，我朋友看了也觉得超赞的，质量超级好，买的是自己想要的颜色，下水洗了一下没有异味。而且料子很柔软，和我之前在实体店买的一样好，关键还便宜。卖家服务态度倍棒，给你101分都不怕卖家骄傲的，真的是超级实惠。,银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
客服介绍的号码很准，态度非常好，必须赞一个！,肤色,90B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
内衣颜色漂亮高档，薄 ，没有钢圈，穿着透气舒服，不勒还显得胸型好看，穿上衣服漂亮年轻不像大妈了哈?，以后买内衣这家了，搞活动买的两个真心满意!,ZHXS粉色,80D,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
款式简约，罩杯略小，薄款，没有钢托很舒服，聚拢效果很好。美中不足的是没有弹性，戴上感觉有点硬，建议买偏大一码，总体好评！,银灰色,85D,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
款式简约，罩杯略小，薄款，没有钢托很舒服，聚拢效果很好。美中不足的是没有弹性，戴上感觉有点硬，建议买偏大一码，总体好评！,肤色,90E,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
面料舒适，挺适合，质量很好。,银灰色,90D,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
商品不错，选的快递公司太垃圾，取件乱收费，上次取件收3块每件手续费，这次取件收取5元每件手续费，,黑色,90B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
"经常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力!所以在一段时间里，我总是不去评价或者随便写写!但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬!首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的,送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞！",银灰色,85B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
宝贝刚拿到试穿了，很舒服，非常满意，实体店现在买不到这种款了，不显胸大，客服也很好，谢谢。,银灰色,75B,梦芭蒂文胸薄款大码内衣女无钢圈聚拢透气大胸mm套装收副乳少女胸罩 HDFF黑色 75D
